"RowIDs";"Maßnahme%Kennzahl%Maßeinheit";"Maßnahmen_ID";"Maßnahmen_Bez";"Um was geht es?";"Details";"Kennzahl";"Maßeinheit";"Jahr";"Wert";"Maßnahme%Kennzahl%Maßeinheit%Jahr"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2022";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2022"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2021";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2021"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2020";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2020"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2019";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2019"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2018";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2018"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2017";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2017"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2016";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2016"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2015";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2015"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2014";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2014"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2013";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2013"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2012";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2012"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2011";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2011"
"Row51_Row36";"B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Gebäude-Energiesparberatungen BAFA";;"Gebäude-Energiesparberatungen BAFA / Wohnungen**";"Anzahl /Tsd. Gebäude";"2010";0;"""B2.1%Gebäude-Energiesparberatungen BAFA%?%Gebäude-Energiesparberatungen BAFA / Wohnungen**%Anzahl /Tsd. Gebäude""%2010"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2023";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2023"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2022";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2022"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2021";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2021"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2020";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2020"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2019";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2019"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2018";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2018"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2017";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2017"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2016";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2016"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2015";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2015"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2014";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2014"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2013";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2013"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2012";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2012"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2011";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2011"
"Row52_?";"B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";;;"Anzahl Sanierungsfahrpläne (BAFA)** ";"Anzahl /Tsd. Gebäude";"2010";0;"""B2.1%?%?%Anzahl Sanierungsfahrpläne (BAFA)** %Anzahl /Tsd. Gebäude""%2010"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2023";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2023"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2022";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2022"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2021";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2021"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2020";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2020"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2019";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2019"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2018";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2018"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2017";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2017"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2016";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2016"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2015";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2015"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2014";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2014"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2013";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2013"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2012";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2012"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2011";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2011"
"Row53_Row38";"B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"KfW-Programme";;"Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**";"Euro/EW";"2010";0;"""B2.1%KfW-Programme%?%Fördersummen in KfW-Programmen 151 Effizienzhaus, 152 Einzelmaßnahmen und 430 Zuschuss**%Euro/EW""%2010"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2023";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2023"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2022";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2022"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2021";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2021"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2020";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2020"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2019";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2019"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2018";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2018"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2017";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2017"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2016";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2016"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2015";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2015"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2014";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2014"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2013";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2013"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2012";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2012"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2011";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2011"
"Row54_Row39";"B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"MAP BAFA**";;"Fördersummen MAP BAFA**";"Euro/EW";"2010";0;"""B2.1%MAP BAFA**%?%Fördersummen MAP BAFA**%Euro/EW""%2010"
"Row55_Row40";"B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Heizungsoptimierung BAFA**";;"Entwicklung Fördersummen Heizungsoptimierung BAFA**";"Euro/EW";"2023";0;"""B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW""%2023"
"Row55_Row40";"B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Heizungsoptimierung BAFA**";;"Entwicklung Fördersummen Heizungsoptimierung BAFA**";"Euro/EW";"2022";0;"""B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW""%2022"
"Row55_Row40";"B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Heizungsoptimierung BAFA**";;"Entwicklung Fördersummen Heizungsoptimierung BAFA**";"Euro/EW";"2021";0;"""B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW""%2021"
"Row55_Row40";"B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Heizungsoptimierung BAFA**";;"Entwicklung Fördersummen Heizungsoptimierung BAFA**";"Euro/EW";"2020";0;"""B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW""%2020"
"Row55_Row40";"B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW";"B2.1";"Modernisierungsbündnis mit Wohnungsbauakteuren";"Heizungsoptimierung BAFA**";;"Entwicklung Fördersummen Heizungsoptimierung BAFA**";"Euro/EW";"2019";0;"""B2.1%Heizungsoptimierung BAFA**%?%Entwicklung Fördersummen Heizungsoptimierung BAFA**%Euro/EW""%2019"
